video_id,title,comment_text,comment_correct_text,comment_tag,author,published_at,comment_like_count,comment_id,series,extracted_text,sentiment_label,sentiment_score
losX69nFmA4 ,이번 건 진짜 업데이트 할만합니다. AI 기능이 사기적으로 좋아진 iOS 16 Beta 1 달라진 13가지!             ,아 투번호랑 통화녹음만 좀... gps 로 beta버전 풀어주면 안되려나...                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,아투번호랑통화녹음만좀... gps로beta버전풀어주면안되려나...,"[[('아', 'IC'), ('투', 'NNG'), ('번호', 'NNG'), ('랑', 'JC'), ('통화녹음', 'NNG'), ('만', 'JX'), ('좀', 'MAG'), ('...', 'SF')], [('gps', 'SL'), ('로', 'JKB'), ('beta', 'NNG'), ('버전', 'NNG'), ('풀', 'VV'), ('어', 'EC'), ('주', 'VX'), ('면', 'EC'), ('안', 'MAG'), ('되', 'VV'), ('려나', 'EF'), ('...', 'SF')]]",@chenjang1230                   ,,0.0,UgyGiDJdb65JhEiXvi94AaABAg ,iOS16,아 투 번호 랑 통화녹음 만 좀 ...,0,0.7329580187797546
losX69nFmA4 ,이번 건 진짜 업데이트 할만합니다. AI 기능이 사기적으로 좋아진 iOS 16 Beta 1 달라진 13가지!             ,아이폰은 커스타마이징 할 수 있는게 부족해서 안넘어갔는데 이젠 꽤 많아졌네요 사실 통화녹음만 어떻게 되면 좋겠는데 기약이 없으니..                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,아이폰은커스타마이징할수있는것이부족하여서안넘어가았는데이젠꽤많아지었네요 사실통화녹음만어떻게되면좋겠는데기약이없으니..,"[[('아이폰', 'NNP'), ('은', 'JX'), ('커스타마이징', 'NNG'), ('하', 'VV'), ('ᆯ', 'ETM'), ('수', 'NNB'), ('있', 'VA'), ('는', 'ETM'), ('것', 'NNB'), ('이', 'JKS'), ('부족', 'NNG'), ('하', 'XSA'), ('여서', 'EC'), ('안', 'MAG'), ('넘어가', 'VV'), ('았', 'EP'), ('는데', 'EC'), ('이제', 'NNG'), ('ᆫ', 'JX'), ('꽤', 'MAG'), ('많', 'VA'), ('아', 'EC'), ('지', 'VX'), ('었', 'EP'), ('네요', 'EF')], [('사실', 'MAG'), ('통화녹음', 'NNG'), ('만', 'JX'), ('어떻', 'VA-I'), ('게', 'EC'), ('되', 'VV'), ('면', 'EC'), ('좋', 'VA'), ('겠', 'EP'), ('는데', 'EC'), ('기약', 'NNG'), ('이', 'JKS'), ('없', 'VA'), ('으니', 'EF'), ('..', 'SF')]]",@vmfhebtj                       ,,4.0,Ugx59jNLPy6ivQ964St4AaABAg ,iOS16,사실 통화녹음 만 어떻 게 되 면 좋 겠 는데 기약 이 없 으니 ..,0,0.7218137979507446
-MQhpM8Chwo ,라이트닝 없어짐? 노치 사라짐? 사이즈 바뀜? 알짜배기만 모은 애플 아이폰14 디자인&스펙 관련 루머 총정리! ,c타입으로 바뀌면..이제 통화녹음만 가능하면 바로 넘어갈 수 있을 것 같군요. 제발..                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,c타입으로바뀌면.. 이제통화녹음만가능하면바로넘어갈수있을것같군요. 제발..ㅜ,"[[('c타입', 'NNP'), ('으로', 'JKB'), ('바뀌', 'VV'), ('면', 'EC'), ('..', 'SF')], [('이제', 'MAG'), ('통화녹음', 'NNG'), ('만', 'JX'), ('가능', 'NNG'), ('하', 'XSA'), ('면', 'EC'), ('바로', 'MAG'), ('넘어가', 'VV'), ('ᆯ', 'ETM'), ('수', 'NNB'), ('있', 'VA'), ('을', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('군요', 'EF'), ('.', 'SF')], [('제발', 'MAG'), ('..', 'SF'), ('ㅜ', 'SW')]]",@ndmoon91                       ,,0.0,Ugwbb_kE2ClvnPIJH7d4AaABAg ,14,이제 통화녹음 만 가능 하 면 바로 넘어가 ᆯ 수 있 을 것 같 군요 .,1,0.7253281474113464
-MQhpM8Chwo ,라이트닝 없어짐? 노치 사라짐? 사이즈 바뀜? 알짜배기만 모은 애플 아이폰14 디자인&스펙 관련 루머 총정리! ,"아이폰에 통화녹음, 펀치홀, usb-c 포트, 애플페이, 무게 경량화, 또 가능하면 ram과 배터리 증가까지 해준다면 아이폰빠 쌉가능                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ","아이폰에통화녹음,다이내믹아일랜드,usb-c포트,애플페이,무게경량화,또가능하면ram과배터리증가까지하여준다면아이폰빠쌉가능","[[('아이폰', 'NNP'), ('에', 'JKB'), ('통화녹음', 'NNG'), (',', 'SP'), ('다이내믹아일랜드', 'NNP'), (',', 'SP'), ('usb', 'SL'), ('-', 'SO'), ('c', 'SL'), ('포트', 'NNG'), (',', 'SP'), ('애플페이', 'NNP'), (',', 'SP'), ('무게', 'NNG'), ('경량', 'NNG'), ('화', 'XSN'), (',', 'SP'), ('또', 'MAJ'), ('가능', 'NNG'), ('하', 'XSA'), ('면', 'EC'), ('ram', 'SL'), ('과', 'JC'), ('배터리', 'NNG'), ('증가', 'NNG'), ('까지', 'JX'), ('하', 'VV'), ('여', 'EC'), ('주', 'VX'), ('ᆫ다면', 'EC'), ('아이폰', 'NNP'), ('빠', 'NNG'), ('쌉', 'NNG'), ('가능', 'NNG')]]",@user-ly9qv6zc7k                ,,0.0,Ugx7q1ufHe8aMxrC7Pt4AaABAg ,14,"아이폰 에 통화녹음 , 다이내믹아일랜드 , usb - c 포트 , 애플페이 , 무게 경량 화 , 또 가능 하 면 ram 과 배터리 증가 까지 하 여 주 ᆫ다면 아이폰 빠 쌉 가능",1,0.857212245464325
-MQhpM8Chwo ,라이트닝 없어짐? 노치 사라짐? 사이즈 바뀜? 알짜배기만 모은 애플 아이폰14 디자인&스펙 관련 루머 총정리! ,"갤21플러스까지 삼성만 10년을 썼는데 플래그십에도 계속되는 원가절감과 gos로 소비자 기만하는 모습때문에 삼페, 통화녹음 다 포기하고 아이폰14 넘어가려구요                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ","갤21플러스까지삼성만10년을쓰었는데플래그십에도계속되는원가절감과gos로소비자이기만하는모습때문에삼성페이,통화녹음다포기하고아이폰14넘어가려구요ㅠ","[[('개', 'NNB'), ('ᆯ', 'JKO'), ('21', 'SN'), ('플러스', 'NNG'), ('까지', 'JX'), ('삼성', 'NNP'), ('만', 'JX'), ('10', 'SN'), ('년', 'NNB'), ('을', 'JKO'), ('쓰', 'VV'), ('었', 'EP'), ('는데', 'EC'), ('플래그십', 'NNG'), ('에', 'JKB'), ('도', 'JX'), ('계속', 'NNG'), ('되', 'XSV'), ('는', 'ETM'), ('원가', 'NNG'), ('절감', 'NNG'), ('과', 'JC'), ('gos', 'SL'), ('로', 'JKB'), ('소비자', 'NNG'), ('이', 'VCP'), ('기', 'ETN'), ('만', 'JX'), ('하', 'VX'), ('는', 'ETM'), ('모습', 'NNG'), ('때문', 'NNB'), ('에', 'JKB'), ('삼성페이', 'NNP'), (',', 'SP'), ('통화녹음', 'NNG'), ('다', 'MAG'), ('포기', 'NNG'), ('하', 'XSV'), ('고', 'EC'), ('아이폰', 'NNP'), ('14', 'SN'), ('넘어가', 'VV'), ('려구요', 'EF'), ('ㅠ', 'SW')]]",@CaptainHeo                     ,,26.0,UgzZlIsZvG6fGj3loE94AaABAg ,14,"개 ᆯ 21 플러스 까지 삼성 만 10 년 을 쓰 었 는데 플래그십 에 도 계속 되 는 원가 절감 과 gos 로 소비자 이 기 만 하 는 모습 때문 에 삼성페이 , 통화녹음 다 포기 하 고 아이폰 14 넘어가 려구요 ㅠ",0,0.8507878184318542
-MQhpM8Chwo ,라이트닝 없어짐? 노치 사라짐? 사이즈 바뀜? 알짜배기만 모은 애플 아이폰14 디자인&스펙 관련 루머 총정리! ,통화녹음. c타입. 두가지 좀.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,통화녹음. c타입. 두가지좀.,"[[('통화녹음', 'NNG'), ('.', 'SF')], [('c타입', 'NNP'), ('.', 'SF')], [('두', 'MM'), ('가지', 'NNB'), ('좀', 'MAG'), ('.', 'SF')]]",@skek0407                       ,,0.0,UgxQTSm58uuY7U_oaGZ4AaABAg ,14,통화녹음 .,0,0.6440021395683289
LmcPpeXm0lA ,애플의 연동성은 또 한번 더 미쳤다. iOS/iPadOS/MacOS 15.4 퍼블릭 베타 핵심적인 3가지기능 미리 살펴보기! ,통화녹음만 나와줘요 ㅈㅂ                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,통화녹음만나오아주어요ㅈㅂ,"[[('통화녹음', 'NNG'), ('만', 'JX'), ('나오', 'VV'), ('아', 'EC'), ('주', 'VX'), ('어요', 'EF'), ('ㅈㅂ', 'SW')]]",@YBN3927                        ,,0.0,UgxA7-DiALslTJKm7z14AaABAg ,iOS15.4,통화녹음 만 나오 아 주 어요 ㅈㅂ,0,0.6344394683837891
LmcPpeXm0lA ,애플의 연동성은 또 한번 더 미쳤다. iOS/iPadOS/MacOS 15.4 퍼블릭 베타 핵심적인 3가지기능 미리 살펴보기! ,진짜 애플페이하고 통화녹음만 되면 좋을텐데                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,진짜애플페이하고통화녹음만되면좋을터인데,"[[('진짜', 'MAG'), ('애플페이', 'NNP'), ('하고', 'JKB'), ('통화녹음', 'NNG'), ('만', 'JX'), ('되', 'VV'), ('면', 'EC'), ('좋', 'VA'), ('을', 'ETM'), ('터', 'NNB'), ('이', 'VCP'), ('ᆫ데', 'EC')]]",@user89621                      ,,5.0,Ugy2s3jQHvmA4jfjbx94AaABAg ,iOS15.4,진짜 애플페이 하고 통화녹음 만 되 면 좋 을 터 이 ᆫ데,1,0.9535961747169495
hGjulX7scZ4 ,아이폰 13 or 아이폰 13 프로 둘 중 뭘 살지 고민된다면? 언빡싱&자세한 차이점 비교 분석!                  ,저의 행복의 비결은 아이폰과 갤럭시 둘다 사는것입니다 논쟁해봤자 두 회사는 영원히 합쳐질 수 없고 한국에서 애플페이 통화녹음기능 안넣어줄거 아니까 업무용 영상카메라용 두개 다쓰면 두배로 행복합니다 자유도는 애플이 갤럭시를 못따라오고 최적화와 영상과 ap는 갤럭시가 애플을 못따라오니 두개 다쓰면 행복❤                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,저의행복의비결은아이폰과갤럭시둘다살는것입니다논쟁하여보았자두회사는영원히합치어질수없고한국에서애플페이통화녹음기능안넣어줄거알니까업무용영상카메라용두개다쓰면두배로행복합니다 자유도는애플이갤럭시를못따라오고최적화와영상과ap는갤럭시가애플을못따라오니두개다쓰면행복❤,"[[('저', 'NP'), ('의', 'JKG'), ('행복', 'NNG'), ('의', 'JKG'), ('비결', 'NNG'), ('은', 'JX'), ('아이폰', 'NNP'), ('과', 'JC'), ('갤럭시', 'NNP'), ('둘', 'NR'), ('다', 'MAG'), ('살', 'VV'), ('는', 'ETM'), ('것', 'NNB'), ('이', 'VCP'), ('ᆸ니다', 'EC'), ('논쟁', 'NNG'), ('하', 'XSV'), ('여', 'EC'), ('보', 'VX'), ('았', 'EP'), ('자', 'EC'), ('두', 'MM'), ('회사', 'NNG'), ('는', 'JX'), ('영원히', 'MAG'), ('합치', 'VV'), ('어', 'EC'), ('지', 'VX'), ('ᆯ', 'ETM'), ('수', 'NNB'), ('없', 'VA'), ('고', 'EC'), ('한국', 'NNP'), ('에서', 'JKB'), ('애플페이', 'NNP'), ('통화녹음', 'NNG'), ('기능', 'NNG'), ('안', 'MAG'), ('넣', 'VV'), ('어', 'EC'), ('주', 'VX'), ('ᆯ', 'ETM'), ('거', 'NNB'), ('알', 'VV'), ('니까', 'EC'), ('업무', 'NNG'), ('용', 'XSN'), ('영상', 'NNG'), ('카메라', 'NNG'), ('용', 'XSN'), ('두', 'MM'), ('개', 'NNB'), ('다', 'MAG'), ('쓰', 'VV'), ('면', 'EC'), ('두', 'MM'), ('배', 'NNG'), ('로', 'JKB'), ('행복', 'NNG'), ('하', 'XSA'), ('ᆸ니다', 'EF')], [('자유도', 'NNG'), ('는', 'JX'), ('애플', 'NNP'), ('이', 'JKS'), ('갤럭시', 'NNP'), ('를', 'JKO'), ('못', 'MAG'), ('따라오', 'VV'), ('고', 'EC'), ('최적화', 'NNP'), ('와', 'JC'), ('영상', 'NNG'), ('과', 'JC'), ('ap', 'SL'), ('는', 'JX'), ('갤럭시', 'NNP'), ('가', 'JKS'), ('애플', 'NNP'), ('을', 'JKO'), ('못', 'MAG'), ('따라오', 'VV'), ('니', 'EC'), ('두', 'MM'), ('개', 'NNB'), ('다', 'MAG'), ('쓰', 'VV'), ('면', 'EC'), ('행복', 'NNG'), ('❤', 'SW')]]",@user-kq3nv7fj7n                ,,1.0,UgwxH3caPjo5oo7qUwh4AaABAg ,13,저 의 행복 의 비결 은 아이폰 과 갤럭시 둘 다 살 는 것 이 ᆸ니다 논쟁 하 여 보 았 자 두 회사 는 영원히 합치 어 지 ᆯ 수 없 고 한국 에서 애플페이 통화녹음 기능 안 넣 어 주 ᆯ 거 알 니까 업무 용 영상 카메라 용 두 개 다 쓰 면 두 배 로 행복 하 ᆸ니다,1,0.9506221413612366
hGjulX7scZ4 ,아이폰 13 or 아이폰 13 프로 둘 중 뭘 살지 고민된다면? 언빡싱&자세한 차이점 비교 분석!                  ,아이폰 삼성페이 처럼 결제랑 통화녹음만되면 무조건 구매했다                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,아이폰삼성페이처럼결제랑통화녹음만되면무조건구매하였다,"[[('아이폰', 'NNP'), ('삼성페이', 'NNP'), ('처럼', 'JKB'), ('결제', 'NNG'), ('랑', 'JC'), ('통화녹음', 'NNG'), ('만', 'JX'), ('되', 'VV'), ('면', 'EC'), ('무조건', 'MAG'), ('구매', 'NNG'), ('하', 'XSV'), ('였', 'EP'), ('다', 'EF')]]",@MrGOSD                         ,,0.0,UgzLL0RM6fIFQ95IHnV4AaABAg ,13,아이폰 삼성페이 처럼 결제 랑 통화녹음 만 되 면 무조건 구매 하 였 다,0,0.5510734915733337
NXOCIbVYhSU ,실망스럽지만 실제로 보니 꽤 많이 바뀌었네요? 애플 아이폰 13 언빡싱&첫인상                              ,아이폰 13 통화녹음 여전히 안돼나여?                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,아이폰13통화녹음여전히안되나여?,"[[('아이폰', 'NNP'), ('13', 'SN'), ('통화녹음', 'NNG'), ('여전히', 'MAG'), ('안', 'MAG'), ('되', 'VV'), ('나여', 'EF'), ('?', 'SF')]]",@cashflow1132                   ,,0.0,Ugw8M1PhMpkKZeOQ1Y14AaABAg ,13,아이폰 13 통화녹음 여전히 안 되 나여 ?,0,0.8829024434089661
uhJEN4Zfvjg ,프로까진 안사도 될 것 같습니다. 새로운 아이폰 13/13 mini/13 프로/13 프로맥스 아주 자세한 총정리!       ,애플에게 한마디 1.노치 없애라 2.카메라 인덕션 디자인 좀 바꿔라. 무슨 발칸포도 아니고 파리눈깔도 아니고 3.통화녹음 기능 넣어라. 4.디스플레이 지문인식이나 홈버튼키에 지문인식좀 넣어라. 5.애플페이되게해라. 6.교통카드 쓸수있게해라. 7.가격 좀 낮춰라. 이거 다 만족하게 해주면 기꺼이 뼛속까지 앱등이가 되겠다.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,애플에게한마디1.노치없애어라 2.카메라인덕션디자인좀바꾸어라. 무슨발칸포도아니고파리눈깔도아니고3.통화녹음기능넣어라. 4.디스플레이지문인식이나홈버튼키에지문인식좀넣어라. 5.애플페이되게하여라. 6.교통카드쓸수있게하여라. 7.가격좀낮추어라. 이거다만족하게하여주면기꺼이뼛속까지앱등이가되겠다.,"[[('애플', 'NNP'), ('에게', 'JKB'), ('한마디', 'NNG'), ('1.', 'SN'), ('노치', 'NNG'), ('없애', 'VV'), ('어라', 'EF')], [('2.', 'SB'), ('카메라', 'NNG'), ('인덕', 'NNG'), ('션', 'NNP'), ('디자인', 'NNG'), ('좀', 'MAG'), ('바꾸', 'VV'), ('어라', 'EF'), ('.', 'SF')], [('무슨', 'MM'), ('발칸포', 'NNP'), ('도', 'JX'), ('아니', 'VCN'), ('고', 'EC'), ('파리', 'NNP'), ('눈깔', 'NNG'), ('도', 'JX'), ('아니', 'VCN'), ('고', 'EC'), ('3.', 'SN'), ('통화녹음', 'NNG'), ('기능', 'NNG'), ('넣', 'VV'), ('어라', 'EF'), ('.', 'SF')], [('4.', 'SB'), ('디스플레이', 'NNG'), ('지문', 'NNG'), ('인식', 'NNG'), ('이나', 'JC'), ('홈버튼', 'NNG'), ('키', 'NNG'), ('에', 'JKB'), ('지문', 'NNG'), ('인식', 'NNG'), ('좀', 'MAG'), ('넣', 'VV'), ('어라', 'EF'), ('.', 'SF')], [('5.', 'SB'), ('애플페이', 'NNP'), ('되게', 'MAG'), ('하', 'VV'), ('여라', 'EF'), ('.', 'SF')], [('6.', 'SB'), ('교통카드', 'NNG'), ('쓰', 'VV'), ('ᆯ', 'ETM'), ('수', 'NNB'), ('있', 'VA'), ('게', 'EC'), ('하', 'VV'), ('여라', 'EF'), ('.', 'SF')], [('7.', 'SB'), ('가격', 'NNG'), ('좀', 'MAG'), ('낮추', 'VV'), ('어라', 'EF'), ('.', 'SF')], [('이거', 'NP'), ('다', 'MAG'), ('만족', 'NNG'), ('하', 'XSA'), ('게', 'EC'), ('하', 'VX'), ('여', 'EC'), ('주', 'VX'), ('면', 'EC'), ('기꺼이', 'MAG'), ('뼛속', 'NNG'), ('까지', 'JX'), ('앱등이', 'NNG'), ('가', 'JKC'), ('되', 'VV'), ('겠', 'EP'), ('다', 'EF'), ('.', 'SF')]]",@user-tl2bg1cf8u                ,,1.0,UgwQaVIaGbF1hBx93_p4AaABAg ,13,무슨 발칸포 도 아니 고 파리 눈깔 도 아니 고 3. 통화녹음 기능 넣 어라 .,0,0.5636771321296692
uhJEN4Zfvjg ,프로까진 안사도 될 것 같습니다. 새로운 아이폰 13/13 mini/13 프로/13 프로맥스 아주 자세한 총정리!       ,xs 맥스 쓰는데 애플페이 안들어오면 바꿀일없음 ㄱㅊ 아니 통화녹음도 안되네 디자인도 그놈이 그놈인데 개똥같네                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,xs맥스쓰는데애플페이안들어오면바꿀일없음ㄱㅊ아니통화녹음도안되네 디자인도그놈이그놈인데개똥같네,"[[('xs', 'SL'), ('맥스', 'NNP'), ('쓰', 'VV'), ('는데', 'EC'), ('애플페이', 'NNP'), ('안', 'NNG'), ('들어오', 'VV'), ('면', 'EC'), ('바꾸', 'VV'), ('ᆯ', 'ETM'), ('일', 'NNG'), ('없', 'VA'), ('음', 'ETN'), ('ㄱㅊ', 'SW'), ('아니', 'IC'), ('통화녹음', 'NNG'), ('도', 'JX'), ('안', 'MAG'), ('되', 'VV'), ('네', 'EF')], [('디자인', 'NNG'), ('도', 'JX'), ('그놈', 'NP'), ('이', 'JKS'), ('그놈', 'NP'), ('이', 'VCP'), ('ᆫ데', 'EC'), ('개똥', 'NNG'), ('같', 'VA'), ('네', 'EF')]]",@davidmin7496                   ,,0.0,UgwLgk7Hb8P2XSMbO2x4AaABAg ,13,xs 맥스 쓰 는데 애플페이 안 들어오 면 바꾸 ᆯ 일 없 음 ㄱㅊ 아니 통화녹음 도 안 되 네,0,0.9111496806144714
uhJEN4Zfvjg ,프로까진 안사도 될 것 같습니다. 새로운 아이폰 13/13 mini/13 프로/13 프로맥스 아주 자세한 총정리!       ,아이폰은 통화녹음만 되면 진짜 좋을텐데..                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,아이폰은통화녹음만되면진짜좋을터인데..,"[[('아이폰', 'NNP'), ('은', 'JX'), ('통화녹음', 'NNG'), ('만', 'JX'), ('되', 'VV'), ('면', 'EC'), ('진짜', 'MAG'), ('좋', 'VA'), ('을', 'ETM'), ('터', 'NNB'), ('이', 'VCP'), ('ᆫ데', 'EF'), ('..', 'SF')]]",@ZZZZ-mv8om                     ,,1.0,UgyzvpkOj4cgZaRB4HZ4AaABAg ,13,아이폰 은 통화녹음 만 되 면 진짜 좋 을 터 이 ᆫ데 ..,1,0.9408993721008301
wN8bxructxo ,아이폰 6S도 12로 업데이트 해준다?? 새로운 iOS 15 신기능 세세한 총정리! 꿀팁이 꽤 많네..                ,통화녹음 안 돼서 안 써~                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,통화녹음안되어서안쓰어~,"[[('통화녹음', 'NNG'), ('안', 'MAG'), ('되', 'VV'), ('어서', 'EC'), ('안', 'MAG'), ('쓰', 'VV'), ('어', 'EC'), ('~', 'SO')]]",@hwaiyu733                      ,,0.0,UgyxAbCGzAn_hC-uq_t4AaABAg ,iOS15,통화녹음 안 되 어서 안 쓰 어 ~,0,0.905305802822113
wN8bxructxo ,아이폰 6S도 12로 업데이트 해준다?? 새로운 iOS 15 신기능 세세한 총정리! 꿀팁이 꽤 많네..                ,통화녹음이되야 애플이 판매량이 더많아질텐데                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,통화녹음이되야애플이판매량이더많아질터인데,"[[('통화녹음', 'NNG'), ('이', 'JKC'), ('되', 'VV'), ('야', 'EC'), ('애플', 'NNP'), ('이', 'JKS'), ('판매량', 'NNG'), ('이', 'JKS'), ('더', 'MAG'), ('많', 'VA'), ('아', 'EC'), ('지', 'VX'), ('ᆯ', 'ETM'), ('터', 'NNB'), ('이', 'VCP'), ('ᆫ데', 'EC')]]",@mrlee001                       ,,0.0,UgxjDy7aB_NCCUmrh1V4AaABAg ,iOS15,통화녹음 이 되 야 애플 이 판매량 이 더 많 아 지 ᆯ 터 이 ᆫ데,1,0.63605135679245
wN8bxructxo,아이폰 6S도 12로 업데이트 해준다?? 새로운 iOS 15 신기능 세세한 총정리! 꿀팁이 꽤 많네..,나는 아이폰도 아닌데 왜 이걸 보고 있냐;;; 아이폰 써 보고 싶어도 통화녹음이 😭,나는아이폰도아닌데왜이걸보고있냐;;;아이폰쓰어보고싶어도통화녹음이😭,"[[('나', 'NP'), ('는', 'JX'), ('아이폰', 'NNP'), ('도', 'JX'), ('아니', 'VCN'), ('ᆫ데', 'EC'), ('왜', 'MAG'), ('이거', 'NP'), ('ᆯ', 'JKO'), ('보', 'VV'), ('고', 'EC'), ('있', 'VX'), ('냐', 'EC'), (';;;', 'SP'), ('아이폰', 'NNP'), ('쓰', 'VV'), ('어', 'EC'), ('보', 'VX'), ('고', 'EC'), ('싶', 'VX'), ('어도', 'EC'), ('통화녹음', 'NNG'), ('이', 'JKS'), ('😭', 'W_EMOJI')]]",@MrThisbabo,2021-06-13 13:30:34+00:00,,Ugyyd7zjVv_RJtTHQwx4AaABAg,iOS15,나 는 아이폰 도 아니 ᆫ데 왜 이거 ᆯ 보 고 있 냐 ;;; 아이폰 쓰 어 보 고 싶 어도 통화녹음 이 😭,0,0.5761714577674866
wN8bxructxo,아이폰 6S도 12로 업데이트 해준다?? 새로운 iOS 15 신기능 세세한 총정리! 꿀팁이 꽤 많네..,제발 통화녹음만 풀어줘... 바로 넘어갈게,제발통화녹음만풀어주어... 바로넘어갈것이ㅠㅜ,"[[('제발', 'MAG'), ('통화녹음', 'NNG'), ('만', 'JX'), ('풀', 'VV'), ('어', 'EC'), ('주', 'VX'), ('어', 'EF'), ('...', 'SF')], [('바로', 'MAG'), ('넘어가', 'VV'), ('ᆯ', 'ETM'), ('것', 'NNB'), ('이', 'JKS'), ('ㅠㅜ', 'SW')]]",@user-pc9kv5gb8w,2021-06-13 13:28:14+00:00,5.0,Ugwkp-1FEi9olBhktbp4AaABAg,iOS15,제발 통화녹음 만 풀 어 주 어 ...,0,0.6317217350006104
wN8bxructxo,아이폰 6S도 12로 업데이트 해준다?? 새로운 iOS 15 신기능 세세한 총정리! 꿀팁이 꽤 많네..,이제 갤럭시엔 있는데 아이폰에서 아직도 안되는거 정리할각 나오지 않았나요? 통화녹음이랑.. 애플페이...,이제갤럭시엔있는데아이폰에서아직도안되는거정리할각나오지않았나요? 통화녹음이랑.. 애플페이...,"[[('이제', 'IC'), ('갤럭시', 'NNP'), ('에', 'JKB'), ('ᆫ', 'JX'), ('있', 'VV'), ('는데', 'EC'), ('아이폰', 'NNP'), ('에서', 'JKB'), ('아직', 'MAG'), ('도', 'JX'), ('안', 'MAG'), ('되', 'VV'), ('는', 'ETM'), ('거', 'NNB'), ('정리', 'NNG'), ('하', 'XSV'), ('ᆯ', 'ETM'), ('각', 'MM'), ('나오', 'VV'), ('지', 'EC'), ('않', 'VX'), ('았', 'EP'), ('나요', 'EF'), ('?', 'SF')], [('통화녹음', 'NNG'), ('이랑', 'JC'), ('..', 'SF')], [('애플페이', 'NNP'), ('...', 'SF')]]",@user-hk1py1tl5q,2021-06-13 13:07:04+00:00,,Ugzzd_u3vKPaWjDxurB4AaABAg,iOS15,통화녹음 이랑 ..,0,0.7503843307495117
qNRBA2pPTb0,하늘아래 같은 보라는 없다? 미묘하게 11보다 더 예쁜 애플 아이폰 12 퍼플 언빡싱!,하... 통화녹음만 지원해줘 제발... ,하... 통화녹음만지원하여주어 제발...ㅜㅜ,"[[('하', 'IC'), ('...', 'SF')], [('통화녹음', 'NNG'), ('만', 'JX'), ('지원', 'NNG'), ('하', 'XSV'), ('여', 'EC'), ('주', 'VX'), ('어', 'EF')], [('제발', 'MAG'), ('...', 'SF'), ('ㅜㅜ', 'SW')]]",@user-ty3rx8tu5v,2021-05-06 16:26:38+00:00,,UgyCW9ycu9Vu8_4s2st4AaABAg,12,통화녹음 만 지원 하 여 주 어,1,0.765129804611206
