video_id,title,comment_text,comment_correct_text,comment_tag,author,published_at,comment_like_count,comment_id,series,extracted_text,ctype_sentiment_label,ctype_sentiment_score
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,환경오염 따질거면 c타입이나 써라 ㅡㅡ,환경오염따질거이면c타입이나써라ㅡㅡ,"[[('환경오염', 'NNG'), ('따지', 'VV'), ('ᆯ', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('면', 'EC'), ('c타입', 'NNP'), ('이나', 'JC'), ('써라', 'NNP'), ('ㅡㅡ', 'SW')]]",@jwc9698,2020-10-14 10:24:10+00:00,,UgxqYzqTkbpm3LAYxM54AaABAg,12,환경오염 따지 ᆯ 거 이 면 c타입 이나 써라 ㅡㅡ,0,0.742313027381897
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,아 원가절감 지건마렵네 충전기 타령하기전에 c타입으로 바꾸라고,아원가절감지건마렵네충전기타령하기전에c타입으로바꾸라고,"[[('아', 'NNG'), ('원가', 'NNG'), ('절감', 'NNG'), ('지건마렵네', 'NNP'), ('충전기', 'NNP'), ('타령', 'NNG'), ('하', 'XSV'), ('기', 'ETN'), ('전', 'NNG'), ('에', 'JKB'), ('c타입', 'NNP'), ('으로', 'JKB'), ('바꾸', 'VV'), ('라고', 'EC')]]",@Dumi199,2020-10-14 10:03:30+00:00,,UgxbAxcisAyP_VDLFex4AaABAg,12,아 원가 절감 지건마렵네 충전기 타령 하 기 전 에 c타입 으로 바꾸 라고,0,0.9800509810447693
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,스불놈들 그렇게 환경 생각할 거였으면 어댑터 단자말고 충전단자를 c타입으로 바꿨어야지 뇌는 악세서리로 두개골에 넣고 다니냐? 어댑터가 20억개가 풀려있다고 하는데 그 중 a타입 어댑터가 많을까 c타입 어댑터가 많을까? 당연히 a타입 어댑터가 많고 충전단자는 c타입이 많은데 a to c도 아니고 c to 라이트닝을 주고 앉았네,스불놈들그렇게환경생각할거이었으면어댑터단자말고충전단자를c타입으로바꾸었어야지뇌는악세서리로두개골에넣고다니냐? 어댑터가20억개가풀리어있다고하는데그중a타입어댑터가많을까 c타입어댑터가많을까? 당연히a타입어댑터가많고충전단자는c타입이많은데atoc도아니고cto라이트닝을주고앉았네,"[[('스불', 'NNP'), ('놈', 'NNB'), ('들', 'XSN'), ('그렇', 'VA-I'), ('게', 'EC'), ('환경', 'NNG'), ('생각', 'NNG'), ('하', 'XSV'), ('ᆯ', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('었', 'EP'), ('으면', 'EC'), ('어댑터', 'NNP'), ('단자', 'NNG'), ('말', 'VX'), ('고', 'EC'), ('충전', 'NNG'), ('단자', 'NNG'), ('를', 'JKO'), ('c타입', 'NNP'), ('으로', 'JKB'), ('바꾸', 'VV'), ('었', 'EP'), ('어야지', 'EC'), ('뇌', 'NNG'), ('는', 'JX'), ('악세서리', 'NNG'), ('로', 'JKB'), ('두개골', 'NNG'), ('에', 'JKB'), ('넣', 'VV'), ('고', 'EC'), ('다니', 'VV'), ('냐', 'EF'), ('?', 'SF')], [('어댑터', 'NNP'), ('가', 'JKS'), ('20', 'SN'), ('억', 'NR'), ('개', 'NNB'), ('가', 'JKS'), ('풀리', 'VV'), ('어', 'EC'), ('있', 'VX'), ('다고', 'EC'), ('하', 'VV'), ('는데', 'EC'), ('그', 'MM'), ('중', 'NNB'), ('a', 'SL'), ('타입', 'NNG'), ('어댑터', 'NNP'), ('가', 'JKS'), ('많', 'VA'), ('을까', 'EF')], [('c타입', 'NNP'), ('어댑터', 'NNP'), ('가', 'JKS'), ('많', 'VA'), ('을까', 'EF'), ('?', 'SF')], [('당연히', 'MAG'), ('a', 'SL'), ('타입', 'NNG'), ('어댑터', 'NNP'), ('가', 'JKS'), ('많', 'VA'), ('고', 'EC'), ('충전', 'NNG'), ('단자', 'NNG'), ('는', 'JX'), ('c타입', 'NNP'), ('이', 'JKS'), ('많', 'VA'), ('은데', 'EC'), ('a', 'SL'), ('to', 'SL'), ('c', 'SL'), ('도', 'JX'), ('아니', 'VCN'), ('고', 'EC'), ('c', 'SL'), ('to', 'SL'), ('라이트닝', 'NNG'), ('을', 'JKO'), ('주', 'VV'), ('고', 'EC'), ('앉', 'VV'), ('았', 'EP'), ('네', 'EF')]]",@user-me8fx8nf9e,2020-10-14 09:56:42+00:00,,Ugz9spS9G8ODFdvokKF4AaABAg,12,스불 놈 들 그렇 게 환경 생각 하 ᆯ 거 이 었 으면 어댑터 단자 말 고 충전 단자 를 c타입 으로 바꾸 었 어야지 뇌 는 악세서리 로 두개골 에 넣 고 다니 냐 ? c타입 어댑터 가 많 을까 ? 당연히 a 타입 어댑터 가 많 고 충전 단자 는 c타입 이 많 은데 a to c 도 아니 고 c to 라이트닝 을 주 고 앉 았 네,1,0.6650421023368835
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,충전기 뺄거면 c타입으로 바꿔주던가,충전기뺄거이면c타입으로바꾸어주던가,"[[('충전', 'NNG'), ('기', 'XSN'), ('빼', 'VV'), ('ᆯ', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('면', 'EC'), ('c타입', 'NNP'), ('으로', 'JKB'), ('바꾸', 'VV'), ('어', 'EC'), ('주', 'VX'), ('던가', 'EF')]]",@Sam-ws8zo,2020-10-14 08:59:01+00:00,,UgyG0poXnalj2pSDFON4AaABAg,12,충전 기 빼 ᆯ 거 이 면 c타입 으로 바꾸 어 주 던가,0,0.6953862309455872
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,그래서 충전 어댑터는 c타입이라는거고 충전기를 안줌? 아무나 답좀,그래서충전어댑터는c타입이라는거이고충전기를안줌?? 아무나답좀,"[[('그래서', 'MAJ'), ('충전', 'NNG'), ('어댑터', 'NNP'), ('는', 'JX'), ('c타입', 'NNP'), ('이', 'VCP'), ('라는', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('고', 'EC'), ('충전기', 'NNP'), ('를', 'JKO'), ('안', 'MAG'), ('주', 'VV'), ('ᆷ', 'EF'), ('??', 'SF')], [('아무', 'NP'), ('나', 'JX'), ('답', 'NNG'), ('좀', 'MAG')]]",@user-cr3pn5xr7q,2020-10-14 08:56:51+00:00,,Ugy0kvrubeRrDVTiuhZ4AaABAg,12,그래서 충전 어댑터 는 c타입 이 라는 거 이 고 충전기 를 안 주 ᆷ ??,0,0.9136231541633606
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,아니 c타입 충전기 헤드도 없는데 왜 c to 라이트닝을 넣었을까?,아니c타입충전기헤드도없는데왜cto라이트닝을넣었을까?,"[[('아니', 'IC'), ('c타입', 'NNP'), ('충전기', 'NNP'), ('헤드', 'NNG'), ('도', 'JX'), ('없', 'VA'), ('는', 'ETM'), ('데', 'NNB'), ('왜', 'MAG'), ('c', 'SL'), ('to', 'SL'), ('라이트닝', 'NNG'), ('을', 'JKO'), ('넣', 'VV'), ('었', 'EP'), ('을까', 'EF'), ('?', 'SF')]]",@krixen11,2020-10-14 08:51:53+00:00,,UgxJF97vHHGX2FG-uj94AaABAg,12,아니 c타입 충전기 헤드 도 없 는 데 왜 c to 라이트닝 을 넣 었 을까 ?,0,0.7772807478904724
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,처음 올라왔던 영상이랑 이영상이랑 뭐가 다른거죠? 근데 난 집에 타입c 어댑터가 없는데?,처음올라오았던영상이랑이영상이랑뭐가다른거이죠? 근데난집에c타입어댑터가없는데?,"[[('처음', 'MAG'), ('올라오', 'VV'), ('았', 'EP'), ('던', 'ETM'), ('영상', 'NNG'), ('이랑', 'JC'), ('이영상', 'NNP'), ('이랑', 'JC'), ('뭐', 'NP'), ('가', 'JKS'), ('다르', 'VA'), ('ᆫ', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('죠', 'EF'), ('?', 'SF')], [('근데', 'MAJ'), ('나', 'NP'), ('ᆫ', 'JX'), ('집', 'NNG'), ('에', 'JKB'), ('c타입', 'NNP'), ('어댑터', 'NNP'), ('가', 'JKS'), ('없', 'VA'), ('는', 'ETM'), ('데', 'NNB'), ('?', 'SF')]]",@user-dc1sb9zf3q,2020-10-14 08:48:57+00:00,,UgzL7DHiQ4ym3C90_u54AaABAg,12,근데 나 ᆫ 집 에 c타입 어댑터 가 없 는 데 ?,1,0.6520805358886719
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,아 사람들 착각하는게 있네 기존 사용하던 충전 어댑터에 애플이 주는 케이블 끼우면 되잖아 라고... 근데 최근에 애플제품 구매했던 사람 아니고는 충전 어댑터가 a타입이라 지금 나오는 c타입 충전 어댑터를 새로 사야한단 말이지 그냥 애플이 충전기 장사하려는걸 왜 받아들이질 못하니 환경을 위해 c타입 통일하자는게 어댑터에 c타입 처넣으라는게 아니라 휴대폰 충전단자를 c타입으로 통일하자는건데 이새끼들은 환경보호랍 시고 어댑터를 c타입으로 휴대폰 단자는 그대로 라이트닝으로 해서 계속 지들거만 사게 만드는데 휴대폰 새로 사는 사람도 어댑터를 새로 사야하는 경우를 만들잖아 어디가 환경친화적이냐?,아사람들착각하는것이있네 기존사용하던충전어댑터에애플이주는케이블끼우면되지않아이라고... 근데최근에애플제품구매하였던사람아니고는충전어댑터가a타입이라 지금나오는c타입충전어댑터를새로사아야한단말이지 그냥애플이충전기장사하려는걸왜받아들이질못하니환경을위하여c타입통일하자는것이어댑터에c타입처넣으라는것이아니라휴대폰충전단자를c타입으로통일하자는거인데이새끼들은환경보호이랍쉬고어댑터를c타입으로휴대폰단자는그대로라이트닝으로하여서계속지들거만사게만드는데휴대폰새로사는사람도어댑터를새로사아야하는경우를만들지않아어디가환경친화적이냐??,"[[('아', 'IC'), ('사람', 'NNG'), ('들', 'XSN'), ('착각', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('것', 'NNB'), ('이', 'JKS'), ('있', 'VV'), ('네', 'EF')], [('기존', 'NNG'), ('사용', 'NNG'), ('하', 'XSV'), ('던', 'ETM'), ('충전', 'NNG'), ('어댑터', 'NNP'), ('에', 'JKB'), ('애플', 'NNP'), ('이', 'JKS'), ('주', 'VV'), ('는', 'ETM'), ('케이블', 'NNG'), ('끼우', 'VV'), ('면', 'EC'), ('되', 'VV'), ('지', 'EC'), ('않', 'VX'), ('아', 'EC'), ('이', 'VCP'), ('라고', 'EF'), ('...', 'SF')], [('근데', 'MAJ'), ('최근', 'NNG'), ('에', 'JKB'), ('애플', 'NNP'), ('제품', 'NNG'), ('구매', 'NNG'), ('하', 'XSV'), ('였', 'EP'), ('던', 'ETM'), ('사람', 'NNG'), ('아니', 'VCN'), ('고', 'EC'), ('는', 'JX'), ('충전', 'NNG'), ('어댑터', 'NNP'), ('가', 'JKS'), ('a', 'SL'), ('타입', 'NNG'), ('이', 'VCP'), ('라', 'EC')], [('지금', 'MAG'), ('나오', 'VV'), ('는', 'ETM'), ('c타입', 'NNP'), ('충전', 'NNG'), ('어댑터', 'NNP'), ('를', 'JKO'), ('새로', 'MAG'), ('사', 'VV'), ('아야', 'EC'), ('하', 'VX'), ('ᆫ단', 'ETM'), ('말', 'NNG'), ('이', 'VCP'), ('지', 'EF')], [('그냥', 'MAG'), ('애플', 'NNP'), ('이', 'JKS'), ('충전기', 'NNP'), ('장사', 'NNG'), ('하', 'XSV'), ('려는', 'ETM'), ('거', 'NNB'), ('ᆯ', 'JKO'), ('왜', 'MAG'), ('받아들이', 'VV'), ('지', 'EC'), ('ᆯ', 'JKO'), ('못하', 'VX'), ('니', 'EC'), ('환경', 'NNG'), ('을', 'JKO'), ('위하', 'VV'), ('여', 'EC'), ('c타입', 'NNP'), ('통일', 'NNG'), ('하', 'XSV'), ('자는', 'ETM'), ('것', 'NNB'), ('이', 'JKS'), ('어댑터', 'NNP'), ('에', 'JKB'), ('c타입', 'NNP'), ('처넣', 'VV'), ('으라는', 'ETM'), ('것', 'NNB'), ('이', 'JKC'), ('아니', 'VCN'), ('라', 'EC'), ('휴대폰', 'NNG'), ('충전', 'NNG'), ('단자', 'NNG'), ('를', 'JKO'), ('c타입', 'NNP'), ('으로', 'JKB'), ('통일', 'NNG'), ('하', 'XSV'), ('자는', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('ᆫ데', 'EC'), ('이', 'MM'), ('새끼', 'NNG'), ('들', 'XSN'), ('은', 'JX'), ('환경', 'NNG'), ('보호', 'NNG'), ('이', 'VCP'), ('라', 'EC'), ('ᆸ', 'Z_CODA'), ('쉬', 'VV'), ('고', 'EC'), ('어댑터', 'NNP'), ('를', 'JKO'), ('c타입', 'NNP'), ('으로', 'JKB'), ('휴대폰', 'NNG'), ('단자', 'NNG'), ('는', 'JX'), ('그대로', 'MAG'), ('라이트닝', 'NNG'), ('으로', 'JKB'), ('하', 'VV'), ('여서', 'EC'), ('계속', 'MAG'), ('지', 'NP'), ('들', 'XSN'), ('거', 'NNB'), ('만', 'JX'), ('사', 'VV'), ('게', 'EC'), ('만드', 'VV'), ('는데', 'EC'), ('휴대폰', 'NNG'), ('새로', 'MAG'), ('사', 'VV'), ('는', 'ETM'), ('사람', 'NNG'), ('도', 'JX'), ('어댑터', 'NNP'), ('를', 'JKO'), ('새로', 'MAG'), ('사', 'VV'), ('아야', 'EC'), ('하', 'VX'), ('는', 'ETM'), ('경우', 'NNG'), ('를', 'JKO'), ('만들', 'VV'), ('지', 'EC'), ('않', 'VX'), ('아', 'EC'), ('어디', 'NP'), ('가', 'JKS'), ('환경', 'NNG'), ('친화', 'NNG'), ('적', 'XSN'), ('이', 'VCP'), ('냐', 'EF'), ('??', 'SF')]]",@user-mu9rv3un3v,2020-10-14 08:46:40+00:00,,UgygLyC9U817SqpJsI54AaABAg,12,지금 나오 는 c타입 충전 어댑터 를 새로 사 아야 하 ᆫ단 말 이 지 그냥 애플 이 충전기 장사 하 려는 거 ᆯ 왜 받아들이 지 ᆯ 못하 니 환경 을 위하 여 c타입 통일 하 자는 것 이 어댑터 에 c타입 처넣 으라는 것 이 아니 라 휴대폰 충전 단자 를 c타입 으로 통일 하 자는 거 이 ᆫ데 이 새끼 들 은 환경 보호 이 라 ᆸ 쉬 고 어댑터 를 c타입 으로 휴대폰 단자 는 그대로 라이트닝 으로 하 여서 계속 지 들 거 만 사 게 만드 는데 휴대폰 새로 사 는 사람 도 어댑터 를 새로 사 아야 하 는 경우 를 만들 지 않 아 어디 가 환경 친화 적 이 냐 ??,0,0.8942098021507263
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,진짜 환경보호를 위해선 썬더볼트를 빼고 c타입 단자를 넣어줘야 하는거 아닌가요?,진짜환경보호를위하여선썬더볼트를빼고c타입단자를넣어주어야하는거아닌가요???,"[[('진짜', 'MAG'), ('환경', 'NNG'), ('보호', 'NNG'), ('를', 'JKO'), ('위하', 'VV'), ('여서', 'EC'), ('ᆫ', 'JX'), ('썬더볼트', 'NNP'), ('를', 'JKO'), ('빼', 'VV'), ('고', 'EC'), ('c타입', 'NNP'), ('단자', 'NNG'), ('를', 'JKO'), ('넣', 'VV'), ('어', 'EC'), ('주', 'VX'), ('어야', 'EC'), ('하', 'VX'), ('는', 'ETM'), ('거', 'NNB'), ('아니', 'VCN'), ('ᆫ가', 'EF'), ('요', 'JX'), ('???', 'SF')]]",@ruledi4,2020-10-14 08:32:15+00:00,57.0,UgwcmpQkFWbB0nSAUed4AaABAg,12,진짜 환경 보호 를 위하 여서 ᆫ 썬더볼트 를 빼 고 c타입 단자 를 넣 어 주 어야 하 는 거 아니 ᆫ가 요 ???,1,0.7327241897583008
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,11프로 사길 잘했네요 충전기를 한 번에 못 살 뻔 했어요 이제 고주사율 5g c타입 아이폰까지 존버어억,11프로사길잘하였네요 충전기를한번에못살ᆯ뻔하였어요 이제고주사율5gc타입아이폰까지존버어억,"[[('11', 'SN'), ('프로', 'NNG'), ('사', 'VV'), ('기', 'ETN'), ('ᆯ', 'JKO'), ('잘', 'MAG'), ('하', 'XSV'), ('였', 'EP'), ('네요', 'EF')], [('충전기', 'NNP'), ('를', 'JKO'), ('한', 'MM'), ('번', 'NNB'), ('에', 'JKB'), ('못', 'MAG'), ('살', 'VV'), ('ᆯ', 'ETM'), ('뻔', 'NNB'), ('하', 'VV'), ('였', 'EP'), ('어요', 'EF')], [('이제', 'MAG'), ('고', 'MM'), ('주사율', 'NNG'), ('5', 'SN'), ('g', 'SL'), ('c타입', 'NNP'), ('아이폰', 'NNP'), ('까지', 'JX'), ('존버', 'NNG'), ('어', 'EC'), ('억', 'NR')]]",@user-vl8fx9gm9c,2020-10-14 08:17:52+00:00,,UgzOVyXYgB-ECl90lht4AaABAg,12,이제 고 주사율 5 g c타입 아이폰 까지 존버 어 억,1,0.7569527626037598
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,아니 얘들은 진짜 멍청이도 아니고 c타입으로 통일시켜놨더니 무시하고 계속 지들 케이블 쓰더니 이제와서 충전기를 없앤다고 진짜 웃음만 나온다,아니얘들은진짜멍청이도아니고c타입으로통일시키어놓았더니무시하고계속지들케이블쓰더니이제오아서충전기를없앤다고진짜웃음만나온다,"[[('아니', 'IC'), ('얘', 'NP'), ('들', 'XSN'), ('은', 'JX'), ('진짜', 'MAG'), ('멍청이', 'NNG'), ('도', 'JX'), ('아니', 'VCN'), ('고', 'EC'), ('c타입', 'NNP'), ('으로', 'JKB'), ('통일', 'NNG'), ('시키', 'XSV'), ('어', 'EC'), ('놓', 'VX'), ('았', 'EP'), ('더니', 'EC'), ('무시', 'NNG'), ('하', 'XSV'), ('고', 'EC'), ('계속', 'MAG'), ('지', 'NP'), ('들', 'XSN'), ('케이블', 'NNG'), ('쓰', 'VV'), ('더니', 'EC'), ('이제', 'MAG'), ('오', 'VV'), ('아서', 'EC'), ('충전기', 'NNP'), ('를', 'JKO'), ('없애', 'VV'), ('ᆫ다고', 'EC'), ('진짜', 'MAG'), ('웃음', 'NNG'), ('만', 'JX'), ('나오', 'VV'), ('ᆫ다', 'EF')]]",@user-bk7xk3gu6o,2020-10-14 07:56:19+00:00,468.0,Ugy7U99TSKW4piwUMR54AaABAg,12,아니 얘 들 은 진짜 멍청이 도 아니 고 c타입 으로 통일 시키 어 놓 았 더니 무시 하 고 계속 지 들 케이블 쓰 더니 이제 오 아서 충전기 를 없애 ᆫ다고 진짜 웃음 만 나오 ᆫ다,0,0.8696269989013672
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,재활용생각했으면 c타입으로 바꾸라고...웃겨서 말도 안나오네... .,재활용생각하였으면c타입으로바꾸라고... 웃기어서말도안나오네... .,"[[('재', 'XPN'), ('활용', 'NNG'), ('생각', 'NNG'), ('하', 'XSV'), ('였', 'EP'), ('으면', 'EC'), ('c타입', 'NNP'), ('으로', 'JKB'), ('바꾸', 'VV'), ('라고', 'EC'), ('...', 'SF')], [('웃기', 'VV'), ('어서', 'EC'), ('말', 'NNG'), ('도', 'JX'), ('안', 'MAG'), ('나오', 'VV'), ('네', 'EF'), ('...', 'SF')], [('.', 'SF')]]",@user-life1019,2020-10-14 07:35:18+00:00,,UgxQZUCB6-u9rcI1cJ94AaABAg,12,재 활용 생각 하 였 으면 c타입 으로 바꾸 라고 ...,1,0.5286442041397095
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,진짜 환경을 생각했으면 c타입으로 만들어줬어야지...,진짜환경을생각하였으면c타입으로만들어주었어야지...,"[[('진짜', 'MAG'), ('환경', 'NNG'), ('을', 'JKO'), ('생각', 'NNG'), ('하', 'XSV'), ('였', 'EP'), ('으면', 'EC'), ('c타입', 'NNP'), ('으로', 'JKB'), ('만들', 'VV'), ('어', 'EC'), ('주', 'VX'), ('었', 'EP'), ('어야지', 'EF'), ('...', 'SF')]]",@gagliner,2020-10-14 07:34:52+00:00,,UgySAYyBJhJnuXGesjt4AaABAg,12,진짜 환경 을 생각 하 였 으면 c타입 으로 만들 어 주 었 어야지 ...,1,0.573089599609375
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,다른건 그렇다 쳐도 충전단자 c타입 아니라서 완전 실망 일부로 충전기 사라고 c타입 안간것 같아서 더 짜증남,다른건그렇다 치어도충전단자c타입아니라서완전실망일부로충전기사라고c타입안간것같아서더짜증남,"[[('다른', 'MM'), ('거', 'NNB'), ('ᆫ', 'JX'), ('그렇', 'VA-I'), ('다', 'EF')], [('치', 'VV'), ('어도', 'EC'), ('충전', 'NNG'), ('단자', 'NNG'), ('c타입', 'NNP'), ('아니', 'VCN'), ('라서', 'EC'), ('완전', 'MAG'), ('실망', 'NNG'), ('일부', 'NNG'), ('로', 'JKB'), ('충', 'NNG'), ('전기', 'NNG'), ('사', 'VV'), ('라고', 'EC'), ('c타입', 'NNP'), ('안', 'MAG'), ('가', 'VV'), ('ᆫ', 'ETM'), ('것', 'NNB'), ('같', 'VA'), ('아서', 'EC'), ('더', 'MAG'), ('짜증', 'NNG'), ('나', 'VV'), ('ᆷ', 'EF')]]",@illusion6234,2020-10-14 07:31:26+00:00,4.0,UgxlMkFMA0ceFD95ZEh4AaABAg,12,치 어도 충전 단자 c타입 아니 라서 완전 실망 일부 로 충 전기 사 라고 c타입 안 가 ᆫ 것 같 아서 더 짜증 나 ᆷ,0,0.9971960783004761
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,아 환경 생각할거면 제발 c타입으로 바꾸라고,아환경생각할거이면제발c타입으로바꾸라고,"[[('아', 'IC'), ('환경', 'NNG'), ('생각', 'NNG'), ('하', 'XSV'), ('ᆯ', 'ETM'), ('거', 'NNB'), ('이', 'VCP'), ('면', 'EC'), ('제발', 'MAG'), ('c타입', 'NNP'), ('으로', 'JKB'), ('바꾸', 'VV'), ('라고', 'EC')]]",@user-qp2yk4jh2u,2020-10-14 07:30:53+00:00,,UgyHZRIqAlNF1LdNvpR4AaABAg,12,아 환경 생각 하 ᆯ 거 이 면 제발 c타입 으로 바꾸 라고,1,0.5455822944641113
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,아니 다 됐고 c타입좀.....,아니다되었고c타입좀.....,"[[('아니', 'IC'), ('다', 'MAG'), ('되', 'VV'), ('었', 'EP'), ('고', 'EC'), ('c타입', 'NNP'), ('좀', 'MAG'), ('.....', 'SF')]]",@Duseul,2020-10-14 07:00:20+00:00,,UgxfQfOvJC2LFlgMCGR4AaABAg,12,아니 다 되 었 고 c타입 좀 .....,0,0.5964450836181641
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,진짜 환경을 생각한다면 아이폰도 충전단자를 c타입으로 바꿔야지. 그리고 이번 세대까지만 c타입 충전기를 주고 다음 세대 부터 빼야지,진짜환경을생각한다면아이폰도충전단자를c타입으로바꾸어야지. 그리고이번세대까지만c타입충전기를주고다음세대부터빼어야지,"[[('진짜', 'MAG'), ('환경', 'NNG'), ('을', 'JKO'), ('생각', 'NNG'), ('하', 'XSV'), ('ᆫ다면', 'EC'), ('아이폰', 'NNP'), ('도', 'JX'), ('충전', 'NNG'), ('단자', 'NNG'), ('를', 'JKO'), ('c타입', 'NNP'), ('으로', 'JKB'), ('바꾸', 'VV'), ('어야지', 'EF'), ('.', 'SF')], [('그리고', 'MAJ'), ('이번', 'NNG'), ('세대', 'NNG'), ('까지', 'JX'), ('만', 'JX'), ('c타입', 'NNP'), ('충전기', 'NNP'), ('를', 'JKO'), ('주', 'VV'), ('고', 'EC'), ('다음', 'NNG'), ('세대', 'NNG'), ('부터', 'JX'), ('빼', 'VV'), ('어야지', 'EF')]]",@aa2534,2020-10-14 06:52:59+00:00,61.0,Ugwust0mRoMN3cs-yiF4AaABAg,12,진짜 환경 을 생각 하 ᆫ다면 아이폰 도 충전 단자 를 c타입 으로 바꾸 어야지 . 그리고 이번 세대 까지 만 c타입 충전기 를 주 고 다음 세대 부터 빼 어야지,0,0.6510159373283386
PKgI8wjfQl0,애플이 드디어.. 한국에서 가격 다운? 애플의 아이폰 12&12 Pro 발표 총정리! 미니의 무게는 혁신적,인텔 14나노 우려먹기 보다 더한 라이트닝 우려먹기 c타입 나올때까지 x으로 존버 합니다,인텔14나노우려먹기보다더한라이트닝우려먹기c타입나올때까지x으로존버합니다,"[[('인텔', 'NNP'), ('14', 'SN'), ('나노', 'NNG'), ('우려먹', 'VV'), ('기', 'ETN'), ('보다', 'MAG'), ('더', 'MAG'), ('한', 'MM'), ('라이트닝', 'NNG'), ('우려먹', 'VV'), ('기', 'ETN'), ('c타입', 'NNP'), ('나오', 'VV'), ('ᆯ', 'ETM'), ('때', 'NNG'), ('까지', 'JX'), ('x', 'SL'), ('으로', 'JKB'), ('존버', 'NNG'), ('하', 'VV'), ('ᆸ니다', 'EF')]]",@user-ps1rj9ej2v,2020-10-14 06:39:26+00:00,,UgzSxtEu3O9tgpA5FZR4AaABAg,12,인텔 14 나노 우려먹 기 보다 더 한 라이트닝 우려먹 기 c타입 나오 ᆯ 때 까지 x 으로 존버 하 ᆸ니다,1,0.5682283043861389
